timestamp,bank,payment_method,transactions,failed_transactions,avg_amount,avg_retries,failure_rate,anomaly,anomaly_score
2026-07-25 04:00:00,HDFC,UPI,110,8,993.5026363636363,0.02727272727272727,0.07272727272727272,1,0.15878160070478275
2026-07-25 04:00:00,ICICI,CARD,34,1,996.6467647058823,0.058823529411764705,0.029411764705882353,1,0.1636393003136199
2026-07-25 04:00:00,ICICI,NETBANKING,15,0,679.2479999999999,0.0,0.0,1,0.18106998891185133
2026-07-25 04:00:00,ICICI,UPI,103,6,893.9646601941747,0.02912621359223301,0.05825242718446602,1,0.18836992847147876
2026-07-25 04:00:00,KOTAK,CARD,22,1,1050.459090909091,0.045454545454545456,0.045454545454545456,1,0.1751472423939468
2026-07-25 04:00:00,KOTAK,NETBANKING,4,1,597.005,0.25,0.25,-1,-0.10360416200801414
2026-07-25 04:00:00,KOTAK,UPI,51,1,1027.8482352941178,0.0196078431372549,0.0196078431372549,1,0.16730255354195606
2026-07-25 04:00:00,SBI,CARD,46,2,1057.6567391304347,0.021739130434782608,0.043478260869565216,1,0.19066139262510223
2026-07-25 04:00:00,SBI,NETBANKING,15,4,962.6086666666666,0.06666666666666667,0.26666666666666666,1,0.01995055073108365
2026-07-25 04:00:00,SBI,UPI,107,9,849.2339252336449,0.04672897196261682,0.08411214953271028,1,0.15337812861763128
2026-07-25 05:00:00,AXIS,CARD,30,0,1062.0703333333333,0.0,0.0,1,0.1832397107160883
2026-07-25 05:00:00,AXIS,NETBANKING,14,1,903.7485714285714,0.0,0.07142857142857142,1,0.222293052073827
2026-07-25 05:00:00,AXIS,UPI,75,3,859.0232,0.02666666666666667,0.04,1,0.18787628775637832
2026-07-25 05:00:00,HDFC,CARD,48,3,935.03625,0.041666666666666664,0.0625,1,0.2139472828510417
2026-07-25 05:00:00,HDFC,NETBANKING,15,0,954.694,0.0,0.0,1,0.21861352700187675
2026-07-25 05:00:00,HDFC,UPI,93,5,831.1537634408603,0.03225806451612903,0.053763440860215055,1,0.17829480456810226
2026-07-25 05:00:00,ICICI,CARD,43,1,1039.4579069767442,0.046511627906976744,0.023255813953488372,1,0.16716655744896625
2026-07-25 05:00:00,ICICI,NETBANKING,8,1,898.0675,0.125,0.125,1,0.08827025067299288
2026-07-25 05:00:00,ICICI,UPI,92,7,707.3917391304348,0.021739130434782608,0.07608695652173914,1,0.12212188454724349
2026-07-25 05:00:00,KOTAK,CARD,24,2,835.6945833333333,0.0,0.08333333333333333,1,0.21167907216888227
2026-07-25 05:00:00,KOTAK,NETBANKING,6,1,384.885,0.16666666666666666,0.16666666666666666,-1,-0.05862966436411898
2026-07-25 05:00:00,KOTAK,UPI,43,4,1158.5686046511628,0.046511627906976744,0.09302325581395349,1,0.15982171174065546
2026-07-25 05:00:00,SBI,CARD,36,0,1142.1397222222222,0.0,0.0,1,0.16199983462914602
2026-07-25 05:00:00,SBI,NETBANKING,18,0,1042.652222222222,0.0,0.0,1,0.20313305612217109
2026-07-25 05:00:00,SBI,UPI,110,9,950.5044545454546,0.08181818181818182,0.08181818181818182,1,0.09892715729112223
2026-07-25 06:00:00,AXIS,CARD,51,3,742.5321568627451,0.0392156862745098,0.058823529411764705,1,0.1700287413525738
2026-07-25 06:00:00,AXIS,NETBANKING,12,0,808.37,0.0,0.0,1,0.20988749671917822
2026-07-25 06:00:00,AXIS,UPI,66,4,927.4401515151516,0.030303030303030304,0.06060606060606061,1,0.19863224833001486
2026-07-25 06:00:00,HDFC,CARD,42,2,958.2092857142858,0.0,0.047619047619047616,1,0.21790030420553186
2026-07-25 06:00:00,HDFC,NETBANKING,14,0,829.0171428571429,0.0,0.0,1,0.21119005141087455
2026-07-25 06:00:00,HDFC,UPI,119,11,902.4410084033614,0.04201680672268908,0.09243697478991597,1,0.11986985528583965
2026-07-25 06:00:00,ICICI,CARD,35,2,978.212,0.08571428571428572,0.05714285714285714,1,0.1551734823514055
2026-07-25 06:00:00,ICICI,NETBANKING,13,0,1239.4584615384615,0.0,0.0,1,0.16867367680174494
2026-07-25 06:00:00,ICICI,UPI,98,2,897.5327551020409,0.0,0.02040816326530612,1,0.1533640480229358
2026-07-25 06:00:00,KOTAK,CARD,19,1,758.6442105263158,0.0,0.05263157894736842,1,0.20945448599542166
2026-07-25 06:00:00,KOTAK,NETBANKING,6,0,1816.925,0.0,0.0,-1,-0.005821599974466629
2026-07-25 06:00:00,KOTAK,UPI,59,4,755.8884745762712,0.0847457627118644,0.06779661016949153,1,0.11139260488207775
2026-07-25 06:00:00,SBI,CARD,45,3,780.0242222222223,0.044444444444444446,0.06666666666666667,1,0.1885742808281753
2026-07-25 06:00:00,SBI,NETBANKING,15,0,1638.71,0.0,0.0,1,0.03433737515303581
2026-07-25 06:00:00,SBI,UPI,121,5,1036.1335537190082,0.024793388429752067,0.04132231404958678,1,0.10739039409492013
2026-07-25 07:00:00,AXIS,CARD,32,2,941.751875,0.03125,0.0625,1,0.21156105148818283
2026-07-25 07:00:00,AXIS,NETBANKING,12,0,1078.465,0.0,0.0,1,0.19989075564105074
2026-07-25 07:00:00,AXIS,UPI,73,6,985.584794520548,0.0547945205479452,0.0821917808219178,1,0.17252687394966987
2026-07-25 07:00:00,HDFC,CARD,47,5,998.7259574468086,0.0425531914893617,0.10638297872340426,1,0.18100032977631492
2026-07-25 07:00:00,HDFC,NETBANKING,14,0,1144.6464285714285,0.0,0.0,1,0.18729306329247286
2026-07-25 07:00:00,HDFC,UPI,115,6,953.7276521739129,0.008695652173913044,0.05217391304347826,1,0.14195965573720715
2026-07-25 07:00:00,ICICI,CARD,44,1,898.9552272727273,0.0,0.022727272727272728,1,0.21469055224755562
2026-07-25 07:00:00,ICICI,NETBANKING,15,0,900.2926666666666,0.0,0.0,1,0.2198170931179393
2026-07-25 07:00:00,ICICI,UPI,116,7,950.7747413793103,0.02586206896551724,0.0603448275862069,1,0.14368498821992898
2026-07-25 07:00:00,KOTAK,CARD,20,3,960.9290000000001,0.0,0.15,1,0.13318253777240485
2026-07-25 07:00:00,KOTAK,NETBANKING,8,1,509.41375000000005,0.125,0.125,1,0.013318299990864979
2026-07-25 07:00:00,KOTAK,UPI,59,3,1028.7520338983052,0.03389830508474576,0.05084745762711865,1,0.18512444068675193
2026-07-25 07:00:00,SBI,CARD,52,4,914.8238461538463,0.019230769230769232,0.07692307692307693,1,0.19731013188363433
2026-07-25 07:00:00,SBI,NETBANKING,19,0,669.6173684210526,0.0,0.0,1,0.16826167380767537
2026-07-25 07:00:00,SBI,UPI,112,6,1077.3988392857143,0.03571428571428571,0.05357142857142857,1,0.11264421596373542
2026-07-25 08:00:00,AXIS,CARD,34,3,689.7105882352942,0.08823529411764706,0.08823529411764706,1,0.11273394460625324
2026-07-25 08:00:00,AXIS,NETBANKING,11,1,702.7572727272727,0.0,0.09090909090909091,1,0.17800766572266719
2026-07-25 08:00:00,AXIS,UPI,73,4,849.5589041095891,0.0410958904109589,0.0547945205479452,1,0.18828898703901564
2026-07-25 08:00:00,HDFC,CARD,43,4,764.463953488372,0.06976744186046512,0.09302325581395349,1,0.15918688646106838
2026-07-25 08:00:00,HDFC,NETBANKING,16,0,797.0375,0.0,0.0,1,0.20588739871097422
2026-07-25 08:00:00,HDFC,UPI,95,4,850.9589473684211,0.031578947368421054,0.042105263157894736,1,0.17745728736668115
2026-07-25 08:00:00,ICICI,CARD,38,1,869.6600000000001,0.0,0.02631578947368421,1,0.21198253796136035
2026-07-25 08:00:00,ICICI,NETBANKING,9,2,737.2555555555556,0.0,0.2222222222222222,1,0.027774579685310274
2026-07-25 08:00:00,ICICI,UPI,109,7,857.2232110091743,0.009174311926605505,0.06422018348623854,1,0.1581336521700491
2026-07-25 08:00:00,KOTAK,CARD,17,1,1166.7076470588236,0.058823529411764705,0.058823529411764705,1,0.15206021717170837
2026-07-25 08:00:00,KOTAK,NETBANKING,5,0,927.8220000000001,0.0,0.0,1,0.17756437661637603
2026-07-25 08:00:00,KOTAK,UPI,44,2,824.6090909090909,0.022727272727272728,0.045454545454545456,1,0.20404765270020453
2026-07-25 08:00:00,SBI,CARD,39,1,884.5887179487179,0.02564102564102564,0.02564102564102564,1,0.1939991285843053
2026-07-25 08:00:00,SBI,NETBANKING,13,1,616.1038461538461,0.07692307692307693,0.07692307692307693,1,0.10589593888833415
2026-07-25 08:00:00,SBI,UPI,102,4,1004.1292156862746,0.0196078431372549,0.0392156862745098,1,0.16179027519719957
2026-07-25 09:00:00,AXIS,CARD,34,4,945.4,0.029411764705882353,0.11764705882352941,1,0.1718917805133489
2026-07-25 09:00:00,AXIS,NETBANKING,4,1,991.8875,0.0,0.25,-1,-0.011539314453783756
2026-07-25 09:00:00,AXIS,UPI,79,6,1060.9093670886075,0.012658227848101266,0.0759493670886076,1,0.1624339819630234
2026-07-25 09:00:00,HDFC,CARD,40,3,978.2852499999999,0.0,0.075,1,0.21131868630202916
2026-07-25 09:00:00,HDFC,NETBANKING,16,0,954.813125,0.0,0.0,1,0.21478336305190399
2026-07-25 09:00:00,HDFC,UPI,94,8,882.1274468085106,0.05319148936170213,0.0851063829787234,1,0.17008091411046372
2026-07-25 09:00:00,ICICI,CARD,31,3,783.3541935483871,0.03225806451612903,0.0967741935483871,1,0.17935370584974342
2026-07-25 09:00:00,ICICI,NETBANKING,12,2,1516.49,0.08333333333333333,0.16666666666666666,-1,-0.028883130450394923
2026-07-25 09:00:00,ICICI,UPI,86,3,826.9520930232559,0.023255813953488372,0.03488372093023256,1,0.17024933053053676
2026-07-25 09:00:00,KOTAK,CARD,21,2,862.5995238095238,0.0,0.09523809523809523,1,0.19967806248954073
2026-07-25 09:00:00,KOTAK,NETBANKING,6,0,461.0233333333333,0.0,0.0,1,0.05294210253992704
2026-07-25 09:00:00,KOTAK,UPI,59,3,947.0554237288136,0.05084745762711865,0.05084745762711865,1,0.18999143974602312
2026-07-25 09:00:00,SBI,CARD,47,3,1126.5114893617022,0.0,0.06382978723404255,1,0.1774026477440192
2026-07-25 09:00:00,SBI,NETBANKING,18,0,842.6472222222222,0.0,0.0,1,0.20611172759843144
2026-07-25 09:00:00,SBI,UPI,110,10,918.0965454545454,0.00909090909090909,0.09090909090909091,1,0.1313680603306659
2026-07-25 10:00:00,AXIS,CARD,31,2,730.8287096774193,0.0,0.06451612903225806,1,0.1928715840252312
2026-07-25 10:00:00,AXIS,NETBANKING,18,1,1076.9333333333334,0.0,0.05555555555555555,1,0.21034279407746392
2026-07-25 10:00:00,AXIS,UPI,82,3,977.2992682926829,0.036585365853658534,0.036585365853658534,1,0.18059452284270244
2026-07-25 10:00:00,HDFC,CARD,33,0,652.4484848484848,0.0,0.0,1,0.1292152152571902
2026-07-25 10:00:00,HDFC,NETBANKING,13,1,1031.6361538461538,0.0,0.07692307692307693,1,0.20884153566527835
2026-07-25 10:00:00,HDFC,UPI,103,3,967.6549514563108,0.009708737864077669,0.02912621359223301,1,0.16091210194861316
2026-07-25 10:00:00,ICICI,CARD,52,3,776.3569230769231,0.019230769230769232,0.057692307692307696,1,0.18263232409967178
2026-07-25 10:00:00,ICICI,NETBANKING,15,2,711.2953333333334,0.2,0.13333333333333333,1,0.026155396050021262
2026-07-25 10:00:00,ICICI,UPI,98,5,905.3387755102041,0.01020408163265306,0.05102040816326531,1,0.18527005403000463
2026-07-25 10:00:00,KOTAK,CARD,25,1,1160.2532,0.0,0.04,1,0.18222819255237027
2026-07-25 10:00:00,KOTAK,NETBANKING,6,0,1119.4366666666667,0.0,0.0,1,0.15938372645342996
2026-07-25 10:00:00,KOTAK,UPI,46,2,930.5452173913044,0.021739130434782608,0.043478260869565216,1,0.2103154094239879
2026-07-25 10:00:00,SBI,CARD,50,2,1148.8614,0.0,0.04,1,0.16347139500914443
2026-07-25 10:00:00,SBI,NETBANKING,19,1,667.6631578947369,0.10526315789473684,0.05263157894736842,1,0.08986649669584201
2026-07-25 10:00:00,SBI,UPI,105,2,932.8977142857142,0.01904761904761905,0.01904761904761905,1,0.14838075112190807
2026-07-25 11:00:00,AXIS,CARD,27,1,585.294074074074,0.0,0.037037037037037035,1,0.11353584488088647
2026-07-25 11:00:00,AXIS,NETBANKING,16,1,852.0225,0.0625,0.0625,1,0.1810406476287812
2026-07-25 11:00:00,AXIS,UPI,72,1,880.3638888888888,0.013888888888888888,0.013888888888888888,1,0.1584988924352584
2026-07-25 11:00:00,HDFC,CARD,44,2,859.6520454545455,0.045454545454545456,0.045454545454545456,1,0.19450830729123347
2026-07-25 11:00:00,HDFC,NETBANKING,22,0,657.9327272727273,0.0,0.0,1,0.15360210127883028
2026-07-25 11:00:00,HDFC,UPI,107,6,969.7040186915888,0.018691588785046728,0.056074766355140186,1,0.1683672739309472
2026-07-25 11:00:00,ICICI,CARD,34,2,670.8044117647058,0.029411764705882353,0.058823529411764705,1,0.1449299550446821
2026-07-25 11:00:00,ICICI,NETBANKING,12,1,729.2516666666667,0.0,0.08333333333333333,1,0.18985094779783385
2026-07-25 11:00:00,ICICI,UPI,89,5,929.0937078651685,0.0449438202247191,0.056179775280898875,1,0.18863180397937673
2026-07-25 11:00:00,KOTAK,CARD,18,2,644.1627777777778,0.0,0.1111111111111111,1,0.14570228466701934
2026-07-25 11:00:00,KOTAK,NETBANKING,8,0,807.3275000000001,0.0,0.0,1,0.19549807616630022
2026-07-25 11:00:00,KOTAK,UPI,58,2,1060.1579310344828,0.034482758620689655,0.034482758620689655,1,0.1597449368586244
2026-07-25 11:00:00,SBI,CARD,45,3,923.5464444444443,0.022222222222222223,0.06666666666666667,1,0.2135182428767644
2026-07-25 11:00:00,SBI,NETBANKING,20,1,1059.7795,0.05,0.05,1,0.17044796931111345
2026-07-25 11:00:00,SBI,UPI,123,5,974.3274796747968,0.032520325203252036,0.04065040650406504,1,0.1116106242005917
2026-07-25 12:00:00,AXIS,CARD,27,0,951.7900000000001,0.0,0.0,1,0.20247458555405634
2026-07-25 12:00:00,AXIS,NETBANKING,12,1,745.0466666666666,0.0,0.08333333333333333,1,0.19466085360845864
2026-07-25 12:00:00,AXIS,UPI,94,3,870.6989361702127,0.02127659574468085,0.031914893617021274,1,0.17227744021232405
2026-07-25 12:00:00,HDFC,CARD,31,2,837.8064516129032,0.0967741935483871,0.06451612903225806,1,0.14232648761992128
2026-07-25 12:00:00,HDFC,NETBANKING,16,0,945.9668750000001,0.0,0.0,1,0.21702362592348273
2026-07-25 12:00:00,HDFC,UPI,102,7,837.8082352941177,0.049019607843137254,0.06862745098039216,1,0.1566394008807228
2026-07-25 12:00:00,ICICI,CARD,53,1,746.0298113207548,0.018867924528301886,0.018867924528301886,1,0.14197475524092212
2026-07-25 12:00:00,ICICI,NETBANKING,11,1,881.6845454545455,0.0,0.09090909090909091,1,0.2043312623538171
2026-07-25 12:00:00,ICICI,UPI,107,5,1004.2840186915888,0.009345794392523364,0.04672897196261682,1,0.15652894514474397
2026-07-25 12:00:00,KOTAK,CARD,23,2,648.3000000000001,0.0,0.08695652173913043,1,0.16141383670757242
2026-07-25 12:00:00,KOTAK,NETBANKING,11,0,1118.3945454545456,0.0,0.0,1,0.19186001119736018
2026-07-25 12:00:00,KOTAK,UPI,56,1,859.9728571428572,0.03571428571428571,0.017857142857142856,1,0.16812940510216495
2026-07-25 12:00:00,SBI,CARD,50,0,964.6006,0.0,0.0,1,0.17053601828576725
2026-07-25 12:00:00,SBI,NETBANKING,13,2,968.1323076923078,0.0,0.15384615384615385,1,0.1316837703334015
2026-07-25 12:00:00,SBI,UPI,112,7,881.8776785714286,0.0625,0.0625,1,0.13759579304001274
2026-07-25 13:00:00,AXIS,CARD,26,2,948.8930769230769,0.038461538461538464,0.07692307692307693,1,0.20463297949930492
2026-07-25 13:00:00,AXIS,NETBANKING,14,0,1696.6542857142856,0.0,0.0,1,0.027797352050647928
2026-07-25 13:00:00,AXIS,UPI,85,4,898.1344705882352,0.023529411764705882,0.047058823529411764,1,0.18955204118377322
2026-07-25 13:00:00,HDFC,CARD,39,2,655.5994871794873,0.02564102564102564,0.05128205128205128,1,0.14032906608993895
2026-07-25 13:00:00,HDFC,NETBANKING,20,3,1482.0674999999999,0.1,0.15,-1,-0.02265855484560908
2026-07-25 13:00:00,HDFC,UPI,101,4,842.1758415841583,0.0297029702970297,0.039603960396039604,1,0.17145753868147312
2026-07-25 13:00:00,ICICI,CARD,39,4,907.1741025641026,0.05128205128205128,0.10256410256410256,1,0.19698653203039707
2026-07-25 13:00:00,ICICI,NETBANKING,20,3,946.7289999999999,0.05,0.15,1,0.1400931992329546
2026-07-25 13:00:00,ICICI,UPI,117,6,911.9439316239317,0.008547008547008548,0.05128205128205128,1,0.14550134455109265
2026-07-25 13:00:00,KOTAK,CARD,19,1,1532.8984210526316,0.10526315789473684,0.05263157894736842,-1,-0.007633473985949268
2026-07-25 13:00:00,KOTAK,NETBANKING,14,1,1095.4171428571428,0.0,0.07142857142857142,1,0.2021418018197912
2026-07-25 13:00:00,KOTAK,UPI,56,4,931.3194642857143,0.10714285714285714,0.07142857142857142,1,0.11384104413872304
2026-07-25 13:00:00,SBI,CARD,47,5,779.7591489361702,0.0851063829787234,0.10638297872340426,1,0.13809643148661394
2026-07-25 13:00:00,SBI,NETBANKING,18,0,695.1533333333333,0.0,0.0,1,0.17902170502273984
2026-07-25 13:00:00,SBI,UPI,108,4,874.84,0.027777777777777776,0.037037037037037035,1,0.1572259407058358
2026-07-25 14:00:00,AXIS,CARD,38,1,1191.1126315789472,0.0,0.02631578947368421,1,0.1755193685858636
2026-07-25 14:00:00,AXIS,NETBANKING,13,0,1025.4353846153847,0.0,0.0,1,0.20902927139386412
2026-07-25 14:00:00,AXIS,UPI,88,3,902.9411363636362,0.0,0.03409090909090909,1,0.17795577842577298
2026-07-25 14:00:00,HDFC,CARD,47,6,865.7625531914892,0.0425531914893617,0.1276595744680851,1,0.16725873311504036
2026-07-25 14:00:00,HDFC,NETBANKING,12,0,955.2483333333333,0.0,0.0,1,0.21592520465531762
2026-07-25 14:00:00,HDFC,UPI,112,5,987.046875,0.03571428571428571,0.044642857142857144,1,0.14731633593456345
2026-07-25 14:00:00,ICICI,CARD,37,4,1221.5813513513515,0.08108108108108109,0.10810810810810811,1,0.10115563242652292
2026-07-25 14:00:00,ICICI,NETBANKING,17,0,726.8558823529411,0.0,0.0,1,0.1890992107051963
2026-07-25 14:00:00,ICICI,UPI,103,5,864.8008737864078,0.04854368932038835,0.04854368932038835,1,0.16001447657978674
2026-07-25 14:00:00,KOTAK,CARD,20,0,745.4995,0.0,0.0,1,0.18773471001160802
2026-07-25 14:00:00,KOTAK,NETBANKING,9,2,829.7288888888888,0.1111111111111111,0.2222222222222222,1,0.02391274712339586
2026-07-25 14:00:00,KOTAK,UPI,67,4,867.4722388059702,0.04477611940298507,0.05970149253731343,1,0.18770284844487772
2026-07-25 14:00:00,SBI,CARD,47,1,1185.928085106383,0.0425531914893617,0.02127659574468085,1,0.12338969722204052
2026-07-25 14:00:00,SBI,NETBANKING,17,1,1005.7829411764707,0.058823529411764705,0.058823529411764705,1,0.18475824702444876
2026-07-25 14:00:00,SBI,UPI,107,7,902.2620560747663,0.028037383177570093,0.06542056074766354,1,0.1824631542195092
2026-07-25 15:00:00,AXIS,CARD,30,2,996.181,0.0,0.06666666666666667,1,0.22351972224074185
2026-07-25 15:00:00,AXIS,NETBANKING,10,0,687.9739999999999,0.0,0.0,1,0.17951906663794037
2026-07-25 15:00:00,AXIS,UPI,84,2,927.2538095238097,0.011904761904761904,0.023809523809523808,1,0.17435133730305208
2026-07-25 15:00:00,HDFC,CARD,44,2,985.3718181818182,0.0,0.045454545454545456,1,0.21654481437249357
2026-07-25 15:00:00,HDFC,NETBANKING,23,0,1392.3230434782608,0.0,0.0,1,0.10116895426873573
2026-07-25 15:00:00,HDFC,UPI,89,7,862.6034831460674,0.06741573033707865,0.07865168539325842,1,0.1530312202430697
2026-07-25 15:00:00,ICICI,CARD,34,2,852.9441176470588,0.029411764705882353,0.058823529411764705,1,0.21153342177407275
