timestamp,bank,payment_method,transactions,failed_transactions,avg_amount,avg_retries,failure_rate,anomaly,anomaly_score
2026-07-25 05:00:00,KOTAK,NETBANKING,6,1,384.885,0.16666666666666666,0.16666666666666666,-1,-0.05862966436411898
2026-08-01 12:00:00,KOTAK,NETBANKING,4,1,1350.9925,0.0,0.25,-1,-0.0584026362480109
2026-07-31 19:00:00,HDFC,NETBANKING,21,4,1061.35,0.23809523809523808,0.19047619047619047,-1,-0.053017900113868754
2026-07-26 10:00:00,KOTAK,NETBANKING,9,2,771.0422222222222,0.2222222222222222,0.2222222222222222,-1,-0.052170900896638006
2026-07-31 09:00:00,AXIS,NETBANKING,9,2,830.5533333333334,0.2222222222222222,0.2222222222222222,-1,-0.04848594941744677
2026-08-01 22:00:00,AXIS,NETBANKING,14,5,1036.7421428571429,0.14285714285714285,0.35714285714285715,-1,-0.04779908238209807
2026-08-02 02:00:00,KOTAK,NETBANKING,8,3,834.09875,0.125,0.375,-1,-0.045126574323291146
2026-07-26 15:00:00,ICICI,NETBANKING,10,2,1172.682,0.2,0.2,-1,-0.040108936839257314
2026-07-29 10:00:00,AXIS,CARD,31,7,641.6422580645161,0.16129032258064516,0.22580645161290322,-1,-0.0395900168859713
2026-07-27 15:00:00,KOTAK,NETBANKING,9,2,459.4177777777778,0.1111111111111111,0.2222222222222222,-1,-0.03575229700101268
2026-08-01 23:00:00,KOTAK,NETBANKING,7,1,409.71,0.14285714285714285,0.14285714285714285,-1,-0.0324009057717185
2026-07-25 09:00:00,ICICI,NETBANKING,12,2,1516.49,0.08333333333333333,0.16666666666666666,-1,-0.028883130450394923
2026-07-29 10:00:00,ICICI,NETBANKING,12,2,777.2925,0.25,0.16666666666666666,-1,-0.027613740016651955
2026-07-29 11:00:00,AXIS,NETBANKING,7,2,735.7857142857143,0.14285714285714285,0.2857142857142857,-1,-0.027303659360375265
2026-07-27 04:00:00,ICICI,CARD,32,6,1379.6046875,0.09375,0.1875,-1,-0.024610282120707483
2026-07-27 04:00:00,KOTAK,NETBANKING,8,1,1738.33125,0.0,0.125,-1,-0.024242046710203025
2026-07-28 03:00:00,SBI,NETBANKING,15,2,1884.642,0.0,0.13333333333333333,-1,-0.024069884477623038
2026-07-30 11:00:00,KOTAK,NETBANKING,1,0,4699.5,0.0,0.0,-1,-0.024037447423894687
2026-07-31 10:00:00,KOTAK,NETBANKING,8,2,559.0125,0.0,0.25,-1,-0.023055785146048557
2026-07-25 13:00:00,HDFC,NETBANKING,20,3,1482.0674999999999,0.1,0.15,-1,-0.02265855484560908
2026-08-02 12:00:00,HDFC,NETBANKING,11,1,1625.8354545454545,0.09090909090909091,0.09090909090909091,-1,-0.020094081919125206
2026-07-28 22:00:00,KOTAK,NETBANKING,13,4,1086.0338461538463,0.07692307692307693,0.3076923076923077,-1,-0.017924416633118834
2026-07-30 16:00:00,HDFC,NETBANKING,7,1,1615.6814285714286,0.0,0.14285714285714285,-1,-0.017903926294906336
2026-07-29 08:00:00,KOTAK,NETBANKING,5,1,1372.026,0.0,0.2,-1,-0.017254704412349886
2026-07-27 00:00:00,AXIS,NETBANKING,12,1,1603.4058333333332,0.08333333333333333,0.08333333333333333,-1,-0.017163983427907037
2026-07-29 16:00:00,KOTAK,NETBANKING,6,1,582.8166666666667,0.16666666666666666,0.16666666666666666,-1,-0.01682127648597531
2026-07-30 00:00:00,KOTAK,NETBANKING,8,1,902.7262499999999,0.25,0.125,-1,-0.015243279890714057
2026-07-31 19:00:00,AXIS,NETBANKING,10,2,1338.924,0.1,0.2,-1,-0.012077946579403975
2026-07-25 09:00:00,AXIS,NETBANKING,4,1,991.8875,0.0,0.25,-1,-0.011539314453783756
2026-07-29 14:00:00,KOTAK,NETBANKING,10,2,796.085,0.2,0.2,-1,-0.010485168699513658
2026-07-31 02:00:00,AXIS,NETBANKING,10,1,1242.8899999999999,0.2,0.1,-1,-0.010484187615274143
2026-08-02 06:00:00,HDFC,NETBANKING,11,2,1192.0036363636364,0.18181818181818182,0.18181818181818182,-1,-0.009733706128074449
2026-08-02 20:00:00,SBI,NETBANKING,15,6,819.3573333333334,0.06666666666666667,0.4,-1,-0.009056142901481046
2026-07-26 19:00:00,KOTAK,NETBANKING,4,1,652.0575,0.0,0.25,-1,-0.008363135794249077
2026-08-02 11:00:00,HDFC,NETBANKING,12,2,1548.5,0.0,0.16666666666666666,-1,-0.008120073565405783
2026-07-25 21:00:00,ICICI,NETBANKING,14,1,1783.6399999999999,0.07142857142857142,0.07142857142857142,-1,-0.008051516632513911
2026-07-25 13:00:00,KOTAK,CARD,19,1,1532.8984210526316,0.10526315789473684,0.05263157894736842,-1,-0.007633473985949268
2026-07-25 06:00:00,KOTAK,NETBANKING,6,0,1816.925,0.0,0.0,-1,-0.005821599974466629
2026-07-27 10:00:00,AXIS,NETBANKING,6,1,1177.6716666666666,0.16666666666666666,0.16666666666666666,-1,-0.005040833678775836
2026-07-27 12:00:00,KOTAK,NETBANKING,8,2,744.09625,0.125,0.25,-1,-0.004228778148047896
2026-07-26 11:00:00,SBI,NETBANKING,19,3,1436.72,0.10526315789473684,0.15789473684210525,-1,-0.004028165311673715
2026-07-27 03:00:00,HDFC,NETBANKING,12,3,1141.5391666666667,0.08333333333333333,0.25,-1,-0.003615641818454196
2026-07-30 13:00:00,KOTAK,NETBANKING,9,1,951.6922222222222,0.2222222222222222,0.1111111111111111,-1,-0.0029411870922404493
